sample_id,decision_id,selected_node,oracle_node,correct,oracle_rank,candidate_count,selected_utility
pair010,pair010:task0:step325,454,505,False,9,470,2.79804734
pair010,pair010:task0:step326,454,497,False,4,469,2.34320998
pair010,pair010:task0:step327,454,500,False,2,468,2.65045945
pair010,pair010:task0:step328,504,504,True,1,467,1.76414966
pair010,pair010:task0:step329,484,496,False,6,466,1.88258517
pair010,pair010:task0:step33,454,403,False,16,762,3.60021983
pair010,pair010:task0:step330,484,535,False,168,465,2.30819636
pair010,pair010:task0:step331,545,542,False,3,464,2.92449376
pair010,pair010:task0:step332,454,561,False,15,463,2.54914538
pair010,pair010:task0:step333,568,568,True,1,462,2.99863538
pair010,pair010:task0:step334,635,560,False,11,461,2.70007809
pair010,pair010:task0:step335,551,551,True,1,460,3.06466193
pair010,pair010:task0:step336,545,557,False,3,459,2.94199004
pair010,pair010:task0:step337,545,562,False,12,458,2.43137117
pair010,pair010:task0:step338,545,545,True,1,457,2.83389863
pair010,pair010:task0:step339,635,582,False,8,456,2.29423176
pair010,pair010:task0:step34,459,392,False,14,761,2.90036748
pair010,pair010:task0:step340,635,576,False,17,455,3.33367175
pair010,pair010:task0:step341,624,583,False,6,454,3.15456153
pair010,pair010:task0:step342,670,587,False,17,453,2.37255162
pair010,pair010:task0:step343,603,592,False,15,452,2.97823056
pair010,pair010:task0:step344,603,581,False,15,451,3.07212865
pair010,pair010:task0:step345,603,588,False,11,450,3.10994285
pair010,pair010:task0:step346,598,598,True,1,449,3.33102113
pair010,pair010:task0:step347,603,591,False,6,448,2.59214797
pair010,pair010:task0:step348,603,603,True,1,447,3.21448775
pair010,pair010:task0:step349,644,607,False,10,446,2.4907166
pair010,pair010:task0:step35,336,375,False,24,760,2.6853259
pair010,pair010:task0:step350,644,577,False,61,445,3.13253146
pair010,pair010:task0:step351,624,572,False,5,444,2.79417824
pair010,pair010:task0:step352,635,594,False,7,443,3.03318534
pair010,pair010:task0:step353,624,608,False,19,442,3.04073811
pair010,pair010:task0:step354,670,613,False,9,441,3.01496213
pair010,pair010:task0:step355,670,618,False,3,440,3.03212406
pair010,pair010:task0:step356,624,624,True,1,439,3.46025334
pair010,pair010:task0:step357,635,626,False,3,438,3.68660884
pair010,pair010:task0:step358,670,630,False,12,437,3.17336184
pair010,pair010:task0:step359,670,639,False,22,436,3.58652644
pair010,pair010:task0:step36,336,371,False,22,759,3.01749061
pair010,pair010:task0:step360,670,631,False,12,435,3.85725284
pair010,pair010:task0:step361,635,627,False,9,434,3.83813368
pair010,pair010:task0:step362,635,623,False,16,433,3.99150357
pair010,pair010:task0:step363,635,614,False,5,432,4.32107848
pair010,pair010:task0:step364,635,604,False,4,431,2.82810136
pair010,pair010:task0:step365,635,599,False,3,430,3.54617487
pair010,pair010:task0:step366,635,595,False,9,429,3.33679851
pair010,pair010:task0:step367,635,578,False,11,428,3.55708616
pair010,pair010:task0:step368,635,589,False,12,427,2.99672967
pair010,pair010:task0:step369,635,534,False,42,426,3.30392878
pair010,pair010:task0:step37,365,365,True,1,758,3.22787661
pair010,pair010:task0:step370,454,510,False,7,425,2.8927165
pair010,pair010:task0:step371,454,515,False,4,424,2.68746474
pair010,pair010:task0:step372,454,522,False,2,423,3.0680425
pair010,pair010:task0:step373,528,528,True,1,422,2.54762278
pair010,pair010:task0:step374,454,506,False,6,421,2.63619399
pair010,pair010:task0:step375,454,490,False,14,420,3.54201743
pair010,pair010:task0:step376,454,494,False,14,419,4.04683158
pair010,pair010:task0:step377,454,502,False,9,418,3.90547899
pair010,pair010:task0:step378,454,493,False,2,417,3.285928
pair010,pair010:task0:step379,454,569,False,33,416,2.49377209
pair010,pair010:task0:step38,363,359,False,15,757,2.76276797
pair010,pair010:task0:step380,558,574,False,14,415,2.36552108
pair010,pair010:task0:step381,558,579,False,4,414,2.47922976
pair010,pair010:task0:step382,590,586,False,4,413,2.42113873
pair010,pair010:task0:step383,625,596,False,8,412,2.55828991
pair010,pair010:task0:step384,625,585,False,19,411,2.43318174
pair010,pair010:task0:step385,625,602,False,13,410,2.66556413
pair010,pair010:task0:step386,590,606,False,6,409,2.50437868
pair010,pair010:task0:step387,625,610,False,11,408,2.67313119
pair010,pair010:task0:step388,625,619,False,4,407,3.18122394
pair010,pair010:task0:step389,679,615,False,20,406,2.71986818
pair010,pair010:task0:step39,363,363,True,1,756,3.49439745
pair010,pair010:task0:step390,670,611,False,22,405,2.79967261
pair010,pair010:task0:step391,642,597,False,23,404,2.68781208
pair010,pair010:task0:step392,670,601,False,13,403,2.52820232
pair010,pair010:task0:step393,635,616,False,14,402,2.83017497
pair010,pair010:task0:step394,635,621,False,11,401,3.4506319
pair010,pair010:task0:step395,670,625,False,4,400,3.10789417
pair010,pair010:task0:step396,628,628,True,1,399,2.88975962
pair010,pair010:task0:step397,635,634,False,6,398,2.96813633
pair010,pair010:task0:step398,679,620,False,23,397,2.9597199
pair010,pair010:task0:step399,670,612,False,3,396,2.99084503
pair010,pair010:task0:step4,336,397,False,34,791,3.06577922
pair010,pair010:task0:step40,336,356,False,5,755,3.10637889
pair010,pair010:task0:step400,635,636,False,8,395,3.26097089
pair010,pair010:task0:step401,670,652,False,12,394,3.21627955
pair010,pair010:task0:step402,670,657,False,2,393,3.85285099
pair010,pair010:task0:step403,679,667,False,8,392,2.63803124
pair010,pair010:task0:step404,679,672,False,12,391,3.44463572
pair010,pair010:task0:step405,679,653,False,24,390,3.1625326
pair010,pair010:task0:step406,679,663,False,8,389,3.34441452
pair010,pair010:task0:step407,679,668,False,15,388,3.7181243
pair010,pair010:task0:step408,679,671,False,19,387,3.6100784
pair010,pair010:task0:step409,679,676,False,22,386,4.05359809
pair010,pair010:task0:step41,360,350,False,9,754,2.93849972
pair010,pair010:task0:step410,679,680,False,13,385,3.80104728
pair010,pair010:task0:step411,679,685,False,7,384,3.46462308
pair010,pair010:task0:step412,679,690,False,23,383,4.05027951
pair010,pair010:task0:step413,670,693,False,21,382,3.63907522
pair010,pair010:task0:step414,702,702,True,1,381,3.91237334
pair010,pair010:task0:step415,706,705,False,3,380,3.91452234
pair010,pair010:task0:step416,698,698,True,1,379,2.88051614
pair010,pair010:task0:step417,706,694,False,3,378,3.89251598
pair010,pair010:task0:step418,670,691,False,2,377,3.3018287
pair010,pair010:task0:step419,706,683,False,14,376,3.30163395
pair010,pair010:task0:step42,331,343,False,8,753,3.40093709
pair010,pair010:task0:step420,679,679,True,1,375,4.07755105
pair010,pair010:task0:step421,670,684,False,9,374,3.12066947
pair010,pair010:task0:step422,670,688,False,2,373,3.96329112
pair010,pair010:task0:step423,706,689,False,9,372,3.26630727
pair010,pair010:task0:step424,706,695,False,13,371,3.76287853
pair010,pair010:task0:step425,706,699,False,4,370,3.82506998
pair010,pair010:task0:step426,670,704,False,10,369,3.33582223
pair010,pair010:task0:step427,706,713,False,5,368,4.27239026
pair010,pair010:task0:step428,706,709,False,7,367,3.91727525
pair010,pair010:task0:step429,706,706,True,1,366,3.96495803
pair010,pair010:task0:step43,360,339,False,3,752,2.70944181
pair010,pair010:task0:step430,748,717,False,17,365,2.2171816
pair010,pair010:task0:step431,748,711,False,9,364,2.86174404
pair010,pair010:task0:step432,708,716,False,13,363,2.77183171
pair010,pair010:task0:step433,718,712,False,13,362,3.1627604
pair010,pair010:task0:step434,718,718,True,1,361,3.40730672
pair010,pair010:task0:step435,748,675,False,25,360,2.71308184
pair010,pair010:task0:step436,670,670,True,1,359,4.09003678
pair010,pair010:task0:step437,664,664,True,1,358,2.92796773
pair010,pair010:task0:step438,635,661,False,10,357,3.50912897
pair010,pair010:task0:step439,644,648,False,13,356,4.00253431
pair010,pair010:task0:step44,336,346,False,4,751,3.14732004
pair010,pair010:task0:step440,635,644,False,2,355,4.23819493
pair010,pair010:task0:step441,635,640,False,10,354,2.99651175
pair010,pair010:task0:step442,635,655,False,11,353,3.02941973
pair010,pair010:task0:step443,656,650,False,4,352,2.89515028
pair010,pair010:task0:step444,635,643,False,8,351,3.86555101
pair010,pair010:task0:step445,635,641,False,4,350,3.93722769
pair010,pair010:task0:step446,635,635,True,1,349,4.12959867
pair010,pair010:task0:step447,638,632,False,6,348,2.24808215
pair010,pair010:task0:step448,638,649,False,10,347,2.8809472
pair010,pair010:task0:step449,656,658,False,6,346,2.99736236
pair010,pair010:task0:step45,316,358,False,14,750,2.57634474
pair010,pair010:task0:step450,656,656,True,1,345,3.7424909
pair010,pair010:task0:step451,674,651,False,5,344,2.33003914
pair010,pair010:task0:step452,642,646,False,8,343,2.95429247
pair010,pair010:task0:step453,642,642,True,1,342,3.2145319
pair010,pair010:task0:step454,647,647,True,1,341,2.15812502
pair010,pair010:task0:step455,662,662,True,1,340,2.18073872
pair010,pair010:task0:step456,666,645,False,9,339,2.23725287
pair010,pair010:task0:step457,674,666,False,4,338,2.60987455
pair010,pair010:task0:step458,674,687,False,2,337,2.0088947
pair010,pair010:task0:step459,674,674,True,1,336,2.35409877
pair010,pair010:task0:step46,360,352,False,3,749,2.99666277
pair010,pair010:task0:step460,682,682,True,1,335,1.56421865
pair010,pair010:task0:step461,708,725,False,12,334,1.54415886
pair010,pair010:task0:step462,748,728,False,9,333,2.91048577
pair010,pair010:task0:step463,748,738,False,10,332,3.21963315
pair010,pair010:task0:step464,748,735,False,5,331,3.80725858
pair010,pair010:task0:step465,748,731,False,4,330,2.86576495
pair010,pair010:task0:step466,748,743,False,5,329,3.5565351
pair010,pair010:task0:step467,748,746,False,12,328,2.96728761
pair010,pair010:task0:step468,769,759,False,16,327,2.87589947
pair010,pair010:task0:step469,769,755,False,6,326,3.1861043
pair010,pair010:task0:step47,316,327,False,16,748,2.94529902
pair010,pair010:task0:step470,769,767,False,11,325,3.11485751
pair010,pair010:task0:step471,773,763,False,3,324,3.15887334
pair010,pair010:task0:step472,748,742,False,27,323,2.99169047
pair010,pair010:task0:step473,750,747,False,17,322,2.4915384
pair010,pair010:task0:step474,750,750,True,1,321,2.54829057
pair010,pair010:task0:step475,748,748,True,1,320,3.5945772
pair010,pair010:task0:step476,752,745,False,5,319,2.73822983
pair010,pair010:task0:step477,752,749,False,5,318,3.23168957
pair010,pair010:task0:step478,752,758,False,5,317,3.30067443
pair010,pair010:task0:step479,752,761,False,10,316,2.87077414
pair010,pair010:task0:step48,316,361,False,27,747,2.97359548
pair010,pair010:task0:step480,752,754,False,2,315,3.27485418
pair010,pair010:task0:step481,769,751,False,6,314,2.45655255
pair010,pair010:task0:step482,769,757,False,4,313,3.14283821
pair010,pair010:task0:step483,769,760,False,10,312,2.7178761
pair010,pair010:task0:step484,769,764,False,10,311,2.71419306
pair010,pair010:task0:step485,769,768,False,6,310,2.99669744
pair010,pair010:task0:step486,769,770,False,3,309,3.50268818
pair010,pair010:task0:step487,769,774,False,4,308,2.33498126
pair010,pair010:task0:step488,769,775,False,5,307,2.54906392
pair010,pair010:task0:step489,786,771,False,13,306,2.63910653
pair010,pair010:task0:step49,316,325,False,12,746,2.63569268
pair010,pair010:task0:step490,752,765,False,3,305,2.69782157
pair010,pair010:task0:step491,769,769,True,1,304,3.65461179
pair010,pair010:task0:step492,773,772,False,3,303,2.88117073
pair010,pair010:task0:step493,773,773,True,1,302,3.22625803
pair010,pair010:task0:step494,752,777,False,2,301,1.9128176
pair010,pair010:task0:step495,752,779,False,4,300,2.49232379
pair010,pair010:task0:step496,781,781,True,1,299,2.03635466
pair010,pair010:task0:step497,784,784,True,1,298,2.60073241
pair010,pair010:task0:step498,786,782,False,2,297,2.44746517
pair010,pair010:task0:step499,786,791,False,5,296,2.06368553
pair010,pair010:task0:step5,454,404,False,10,790,3.08189275
pair010,pair010:task0:step50,336,321,False,7,745,3.51738001
pair010,pair010:task0:step500,786,786,True,1,295,2.59786628
pair010,pair010:task0:step501,776,790,False,6,294,1.25088096
pair010,pair010:task0:step502,792,793,False,4,293,2.91933105
pair010,pair010:task0:step503,792,789,False,4,292,2.71928973
pair010,pair010:task0:step504,787,787,True,1,291,2.22905948
pair010,pair010:task0:step505,792,788,False,3,290,2.31460288
pair010,pair010:task0:step506,792,792,True,1,289,2.86209417
pair010,pair010:task0:step507,752,785,False,2,288,1.49766269
pair010,pair010:task0:step508,752,794,False,5,287,2.01076074
pair010,pair010:task0:step509,783,783,True,1,286,1.63042265
pair010,pair010:task0:step51,316,311,False,5,744,2.92091905
pair010,pair010:task0:step510,780,780,True,1,285,2.03213823
pair010,pair010:task0:step511,752,778,False,2,284,1.89930872
pair010,pair010:task0:step512,752,766,False,4,283,1.61510448
pair010,pair010:task0:step513,752,762,False,4,282,2.70264354
pair010,pair010:task0:step514,752,756,False,3,281,3.12978541
pair010,pair010:task0:step515,752,752,True,1,280,1.79859931
pair010,pair010:task0:step516,708,708,True,1,279,1.31579101
pair010,pair010:task0:step517,727,727,True,1,278,2.33390948
pair010,pair010:task0:step518,736,722,False,3,277,2.16069718
pair010,pair010:task0:step519,736,719,False,4,276,2.0250352
pair010,pair010:task0:step52,331,320,False,16,743,3.02036213
pair010,pair010:task0:step520,720,715,False,4,275,2.16572688
pair010,pair010:task0:step521,673,739,False,17,274,2.14660285
pair010,pair010:task0:step522,736,744,False,2,273,2.61912073
pair010,pair010:task0:step523,736,732,False,3,272,2.01868657
pair010,pair010:task0:step524,736,729,False,2,271,2.5007862
pair010,pair010:task0:step525,736,736,True,1,270,2.3329107
pair010,pair010:task0:step526,733,740,False,3,269,1.70555765
pair010,pair010:task0:step527,733,733,True,1,268,1.83346396
pair010,pair010:task0:step528,723,723,True,1,267,1.66441323
pair010,pair010:task0:step529,724,720,False,2,266,2.30497521
pair010,pair010:task0:step53,336,324,False,16,742,3.63899246
pair010,pair010:task0:step530,726,726,True,1,265,2.11713881
pair010,pair010:task0:step531,724,737,False,2,264,2.31675091
pair010,pair010:task0:step532,724,734,False,2,263,1.94409507
pair010,pair010:task0:step533,724,730,False,2,262,2.15886342
pair010,pair010:task0:step534,724,724,True,1,261,2.28234606
pair010,pair010:task0:step535,721,721,True,1,260,1.54438681
pair010,pair010:task0:step536,741,741,True,1,259,1.35312871
pair010,pair010:task0:step537,753,638,False,4,258,1.22658758
pair010,pair010:task0:step538,673,609,False,27,257,2.27133448
pair010,pair010:task0:step539,600,600,True,1,256,2.32907399
pair010,pair010:task0:step54,331,328,False,20,741,3.09243501
pair010,pair010:task0:step540,673,659,False,16,255,1.62000444
pair010,pair010:task0:step541,669,665,False,5,254,2.92853188
pair010,pair010:task0:step542,673,669,False,4,253,2.89682071
pair010,pair010:task0:step543,681,660,False,5,252,2.32092503
pair010,pair010:task0:step544,673,654,False,4,251,2.95663008
pair010,pair010:task0:step545,673,629,False,5,250,2.87907692
pair010,pair010:task0:step546,673,622,False,6,249,2.4870869
pair010,pair010:task0:step547,673,617,False,2,248,2.50947494
pair010,pair010:task0:step548,673,566,False,13,247,2.45678555
pair010,pair010:task0:step549,571,555,False,5,246,2.33496564
pair010,pair010:task0:step55,331,331,True,1,740,3.66175447
pair010,pair010:task0:step550,544,544,True,1,245,2.70465847
pair010,pair010:task0:step551,454,549,False,8,244,2.24077073
pair010,pair010:task0:step552,571,571,True,1,243,2.03029798
pair010,pair010:task0:step553,567,567,True,1,242,1.52593208
pair010,pair010:task0:step554,570,570,True,1,241,1.70670055
pair010,pair010:task0:step555,673,593,False,2,240,1.41512156
pair010,pair010:task0:step556,673,686,False,6,239,1.71706768
pair010,pair010:task0:step557,673,678,False,3,238,2.96779293
pair010,pair010:task0:step558,673,681,False,2,237,3.1737078
pair010,pair010:task0:step559,673,697,False,4,236,2.33762685
pair010,pair010:task0:step56,336,336,True,1,739,3.58864056
pair010,pair010:task0:step560,673,692,False,2,235,2.51009734
pair010,pair010:task0:step561,673,700,False,3,234,2.17089434
pair010,pair010:task0:step562,703,696,False,7,233,2.10780504
pair010,pair010:task0:step563,673,701,False,3,232,2.83926715
pair010,pair010:task0:step564,673,703,False,2,231,2.6922342
pair010,pair010:task0:step565,673,707,False,3,230,1.79842291
pair010,pair010:task0:step566,673,710,False,2,229,2.15044118
pair010,pair010:task0:step567,673,714,False,2,228,1.68417153
pair010,pair010:task0:step568,673,776,False,4,227,1.82447557
pair010,pair010:task0:step569,753,753,True,1,226,0.88210267
pair010,pair010:task0:step57,340,340,True,1,738,2.57670742
pair010,pair010:task0:step570,673,584,False,14,225,0.93391965
pair010,pair010:task0:step571,590,590,True,1,224,2.86028141
pair010,pair010:task0:step572,558,565,False,4,223,1.6254191
pair010,pair010:task0:step573,558,512,False,20,222,2.63165946
pair010,pair010:task0:step574,454,508,False,4,221,2.94902253
pair010,pair010:task0:step575,454,503,False,14,220,2.52623917
pair010,pair010:task0:step576,454,499,False,6,219,3.28475685
pair010,pair010:task0:step577,454,492,False,2,218,3.13437222
pair010,pair010:task0:step578,439,507,False,3,217,1.76222606
pair010,pair010:task0:step579,454,511,False,2,216,2.09481496
pair010,pair010:task0:step58,332,335,False,3,737,2.665193
pair010,pair010:task0:step580,516,516,True,1,215,1.81653787
pair010,pair010:task0:step581,558,523,False,11,214,1.84601132
pair010,pair010:task0:step582,517,517,True,1,213,2.15837725
pair010,pair010:task0:step583,454,524,False,2,212,3.06801951
pair010,pair010:task0:step584,454,518,False,4,211,3.05385224
pair010,pair010:task0:step585,454,530,False,2,210,3.20558807
pair010,pair010:task0:step586,454,538,False,2,209,2.84337558
pair010,pair010:task0:step587,454,486,False,28,208,2.87000767
pair010,pair010:task0:step588,439,483,False,3,207,2.26497358
pair010,pair010:task0:step589,439,435,False,18,206,2.37012956
pair010,pair010:task0:step59,316,345,False,20,736,3.03982564
pair010,pair010:task0:step590,439,432,False,4,205,3.17077591
pair010,pair010:task0:step591,454,449,False,11,204,3.1794393
pair010,pair010:task0:step592,454,451,False,6,203,4.47540883
pair010,pair010:task0:step593,454,454,True,1,202,4.35962284
pair010,pair010:task0:step594,439,443,False,3,201,2.31668745
pair010,pair010:task0:step595,439,438,False,4,200,3.24898718
pair010,pair010:task0:step596,439,446,False,5,199,3.12696089
pair010,pair010:task0:step597,439,450,False,2,198,3.4376365
pair010,pair010:task0:step598,439,456,False,7,197,2.61871651
pair010,pair010:task0:step599,457,458,False,6,196,2.46913203
pair010,pair010:task0:step6,454,409,False,23,789,3.24981623
pair010,pair010:task0:step60,316,351,False,12,735,3.08927623
pair010,pair010:task0:step600,439,453,False,8,195,2.60663142
pair010,pair010:task0:step601,457,457,True,1,194,2.52762703
pair010,pair010:task0:step602,460,460,True,1,193,1.76627032
pair010,pair010:task0:step603,484,465,False,3,192,2.07828279
pair010,pair010:task0:step604,484,441,False,5,191,2.23386104
pair010,pair010:task0:step605,437,437,True,1,190,2.60231842
pair010,pair010:task0:step606,439,424,False,3,189,1.62211454
pair010,pair010:task0:step607,428,428,True,1,188,1.93616099
pair010,pair010:task0:step608,484,445,False,2,187,1.19722955
pair010,pair010:task0:step609,484,421,False,19,186,1.48439266
pair010,pair010:task0:step61,316,357,False,13,734,3.04369174
pair010,pair010:task0:step610,439,425,False,4,185,3.09028648
pair010,pair010:task0:step611,439,429,False,2,184,2.21858635
pair010,pair010:task0:step612,439,405,False,7,183,2.74289204
pair010,pair010:task0:step613,394,398,False,3,182,2.02910334
pair010,pair010:task0:step614,394,394,True,1,181,2.19995827
pair010,pair010:task0:step615,439,388,False,3,180,2.32436407
pair010,pair010:task0:step616,439,383,False,3,179,2.22146451
pair010,pair010:task0:step617,439,373,False,3,178,1.98694315
pair010,pair010:task0:step618,369,378,False,4,177,2.51505455
pair010,pair010:task0:step619,369,369,True,1,176,2.87749968
pair010,pair010:task0:step62,316,344,False,13,733,2.77818362
pair010,pair010:task0:step620,360,364,False,10,175,2.40124111
pair010,pair010:task0:step621,332,348,False,3,174,2.15053393
pair010,pair010:task0:step622,308,354,False,3,173,2.26770568
pair010,pair010:task0:step623,332,342,False,7,172,2.37168247
pair010,pair010:task0:step624,308,338,False,9,171,2.44498201
pair010,pair010:task0:step625,332,334,False,4,170,2.47846768
pair010,pair010:task0:step626,332,341,False,6,169,2.7204571
pair010,pair010:task0:step627,308,337,False,3,168,2.50855443
pair010,pair010:task0:step628,308,333,False,2,167,2.36760064
pair010,pair010:task0:step629,308,330,False,2,166,2.25380364
pair010,pair010:task0:step63,332,323,False,19,732,2.88963439
pair010,pair010:task0:step630,308,326,False,3,165,2.59104735
pair010,pair010:task0:step631,308,317,False,2,164,2.69524624
pair010,pair010:task0:step632,308,313,False,3,163,2.99123078
pair010,pair010:task0:step633,308,308,True,1,162,3.40540772
pair010,pair010:task0:step634,332,360,False,2,161,1.6621061
pair010,pair010:task0:step635,332,362,False,3,160,1.60826206
pair010,pair010:task0:step636,332,366,False,2,159,1.98788091
pair010,pair010:task0:step637,376,370,False,2,158,1.93074211
pair010,pair010:task0:step638,376,380,False,3,157,1.98133363
pair010,pair010:task0:step639,376,376,True,1,156,2.31800129
pair010,pair010:task0:step64,316,309,False,22,731,3.6097409
pair010,pair010:task0:step640,332,315,False,20,155,1.68237448
pair010,pair010:task0:step641,332,260,False,2,154,1.04913775
pair010,pair010:task0:step642,256,266,False,2,153,1.5729102
pair010,pair010:task0:step643,256,256,True,1,152,1.61089698
pair010,pair010:task0:step644,332,100,False,86,151,0.49166264
pair010,pair010:task0:step645,104,109,False,2,150,2.7341469
pair010,pair010:task0:step646,135,104,False,2,149,2.64699459
pair010,pair010:task0:step647,81,114,False,9,148,2.12389916
pair010,pair010:task0:step648,126,126,True,1,147,2.41696189
pair010,pair010:task0:step649,135,165,False,7,146,2.59000953
pair010,pair010:task0:step65,286,306,False,15,730,3.00555691
pair010,pair010:task0:step650,174,153,False,8,145,2.27371575
pair010,pair010:task0:step651,141,148,False,5,144,2.03909681
pair010,pair010:task0:step652,135,159,False,5,143,2.38621894
pair010,pair010:task0:step653,174,157,False,6,142,1.9332411
pair010,pair010:task0:step654,174,166,False,5,141,2.7158712
pair010,pair010:task0:step655,174,169,False,3,140,2.77659649
pair010,pair010:task0:step656,174,182,False,4,139,1.73715435
pair010,pair010:task0:step657,174,191,False,3,138,1.95083652
pair010,pair010:task0:step658,174,219,False,10,137,2.29091794
pair010,pair010:task0:step659,221,214,False,3,136,2.55157448
pair010,pair010:task0:step66,304,304,True,1,729,3.11244159
pair010,pair010:task0:step660,221,210,False,3,135,1.81322737
pair010,pair010:task0:step661,221,226,False,6,134,2.1498193
pair010,pair010:task0:step662,221,221,True,1,133,2.90108857
pair010,pair010:task0:step663,227,227,True,1,132,1.39104696
pair010,pair010:task0:step664,174,241,False,2,131,1.52807354
pair010,pair010:task0:step665,234,234,True,1,130,1.70230486
pair010,pair010:task0:step666,247,247,True,1,129,1.48521444
pair010,pair010:task0:step667,252,252,True,1,128,1.71776003
pair010,pair010:task0:step668,267,240,False,4,127,1.7028878
pair010,pair010:task0:step669,267,125,False,29,126,1.5683897
pair010,pair010:task0:step67,316,307,False,5,728,3.02480573
pair010,pair010:task0:step670,135,107,False,7,125,2.87076971
pair010,pair010:task0:step671,135,135,True,1,124,2.6907714
pair010,pair010:task0:step672,141,130,False,6,123,2.36528191
pair010,pair010:task0:step673,141,141,True,1,122,2.3159519
pair010,pair010:task0:step674,174,202,False,33,121,1.91176596
pair010,pair010:task0:step675,174,174,True,1,120,2.20528702
pair010,pair010:task0:step676,163,198,False,9,119,1.19761403
pair010,pair010:task0:step677,194,194,True,1,118,2.34489869
pair010,pair010:task0:step678,203,113,False,5,117,1.4156212
pair010,pair010:task0:step679,108,108,True,1,116,1.59329188
pair010,pair010:task0:step68,316,310,False,20,727,2.23645497
pair010,pair010:task0:step680,81,81,True,1,115,1.45192561
pair010,pair010:task0:step681,61,76,False,2,114,2.27418515
pair010,pair010:task0:step682,72,85,False,2,113,2.07396077
pair010,pair010:task0:step683,61,71,False,4,112,1.86992419
pair010,pair010:task0:step684,61,66,False,6,111,2.51515264
pair010,pair010:task0:step685,61,61,True,1,110,2.72223898
pair010,pair010:task0:step686,51,65,False,7,109,2.47030028
pair010,pair010:task0:step687,51,56,False,9,108,2.76885646
pair010,pair010:task0:step688,51,51,True,1,107,2.85582077
pair010,pair010:task0:step689,41,46,False,3,106,2.49064202
pair010,pair010:task0:step69,316,316,True,1,726,3.75701456
pair010,pair010:task0:step690,41,55,False,5,105,2.24840976
pair010,pair010:task0:step691,41,47,False,6,104,2.15819224
pair010,pair010:task0:step692,41,41,True,1,103,2.78801907
pair010,pair010:task0:step693,34,34,True,1,102,2.33381975
pair010,pair010:task0:step694,29,29,True,1,101,1.93817004
pair010,pair010:task0:step695,16,72,False,3,100,1.49399639
pair010,pair010:task0:step696,84,84,True,1,99,1.39164637
pair010,pair010:task0:step697,16,35,False,11,98,1.21940594
pair010,pair010:task0:step698,16,28,False,4,97,2.12101495
pair010,pair010:task0:step699,16,40,False,2,96,2.08499456
pair010,pair010:task0:step7,454,412,False,6,788,3.34816805
pair010,pair010:task0:step70,308,319,False,5,725,2.53838699
pair010,pair010:task0:step700,36,36,True,1,95,1.66091426
pair010,pair010:task0:step701,16,24,False,5,94,1.81977118
pair010,pair010:task0:step702,16,21,False,3,93,2.44003572
pair010,pair010:task0:step703,16,16,True,1,92,1.9577819
pair010,pair010:task0:step704,13,13,True,1,91,1.97944908
pair010,pair010:task0:step705,10,19,False,4,90,1.91813052
pair010,pair010:task0:step706,7,10,False,2,89,1.83047339
pair010,pair010:task0:step707,7,7,True,1,88,1.84205696
pair010,pair010:task0:step708,4,4,True,1,87,1.67404725
pair010,pair010:task0:step709,101,101,True,1,86,-0.02518285
pair010,pair010:task0:step71,329,329,True,1,724,2.77088568
pair010,pair010:task0:step710,102,205,False,5,85,0.79583158
pair010,pair010:task0:step711,203,203,True,1,84,1.87488417
pair010,pair010:task0:step712,332,115,False,25,83,0.59467278
pair010,pair010:task0:step713,9,93,False,3,82,0.53865632
pair010,pair010:task0:step714,12,18,False,7,81,0.91630805
pair010,pair010:task0:step715,9,15,False,3,80,2.65310205
pair010,pair010:task0:step716,12,6,False,2,79,2.14686755
pair010,pair010:task0:step717,9,3,False,3,78,2.7064057
pair010,pair010:task0:step718,12,9,False,2,77,2.10456591
pair010,pair010:task0:step719,12,12,True,1,76,2.74530156
pair010,pair010:task0:step72,332,322,False,2,723,2.77056467
pair010,pair010:task0:step720,33,33,True,1,75,0.11078189
pair010,pair010:task0:step721,102,261,False,14,74,-3.2770545
pair010,pair010:task0:step722,257,257,True,1,73,1.93706792
pair010,pair010:task0:step723,267,251,False,3,72,1.7373976
pair010,pair010:task0:step724,267,246,False,4,71,1.87092298
pair010,pair010:task0:step725,239,239,True,1,70,1.65997007
pair010,pair010:task0:step726,262,312,False,6,69,1.64223269
pair010,pair010:task0:step727,332,353,False,3,68,1.38278975
pair010,pair010:task0:step728,347,347,True,1,67,1.84907528
pair010,pair010:task0:step729,439,217,False,24,66,1.73222414
pair010,pair010:task0:step73,308,318,False,2,722,2.77983334
pair010,pair010:task0:step730,222,222,True,1,65,1.69209314
pair010,pair010:task0:step731,211,211,True,1,64,1.04750704
pair010,pair010:task0:step732,262,262,True,1,63,1.07456983
pair010,pair010:task0:step733,267,267,True,1,62,2.04876848
pair010,pair010:task0:step734,332,332,True,1,61,0.28665146
pair010,pair010:task0:step735,299,299,True,1,60,0.93141687
pair010,pair010:task0:step736,417,431,False,7,59,0.47610228
pair010,pair010:task0:step737,439,426,False,2,58,2.81909532
pair010,pair010:task0:step738,439,433,False,3,57,2.88949172
pair010,pair010:task0:step739,439,439,True,1,56,3.28169721
pair010,pair010:task0:step74,332,314,False,5,721,2.6814496
pair010,pair010:task0:step740,417,455,False,5,55,1.70355512
pair010,pair010:task0:step741,474,467,False,5,54,2.10424202
pair010,pair010:task0:step742,474,479,False,3,53,2.43609956
pair010,pair010:task0:step743,484,473,False,3,52,2.06929323
