sample_id,decision_id,selected_node,oracle_node,correct,oracle_rank,candidate_count,selected_utility
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step130,156,156,True,1,25,4.05749008
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step131,177,160,False,2,25,3.14089824
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step132,173,173,True,1,25,3.31874944
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step133,181,181,True,1,25,3.08175455
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step134,188,179,False,3,25,2.88950002
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step135,188,172,False,3,25,3.78551245
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step136,177,167,False,2,25,3.46107872
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step137,184,162,False,2,25,2.78369642
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step138,177,158,False,4,25,2.95466211
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step139,145,176,False,9,25,2.88186493
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step14,410,410,True,1,25,3.46624987
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step140,184,178,False,3,25,3.57525693
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step141,177,193,False,2,25,3.81718772
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step142,201,187,False,3,25,2.69459059
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step143,180,206,False,11,25,3.98807248
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step144,212,212,True,1,25,4.30461337
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step145,202,177,False,6,25,2.4180269
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step146,196,164,False,3,25,2.45086555
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step147,180,180,True,1,25,2.29733242
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step148,169,169,True,1,25,2.67913674
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step149,174,174,True,1,25,3.81089237
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step15,399,394,False,4,25,2.64736665
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step150,183,185,False,3,25,2.55901299
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step151,199,204,False,4,25,2.4422096
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step152,199,199,True,1,25,3.46373432
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step153,190,190,True,1,25,2.36200247
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step154,186,186,True,1,25,3.02336298
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step155,195,195,True,1,25,2.15043212
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step156,222,182,False,17,25,1.91484273
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step157,191,191,True,1,25,2.59867524
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step158,194,240,False,20,25,2.46908402
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step159,247,247,True,1,25,3.17403782
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step16,398,398,True,1,25,2.50689007
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step160,252,252,True,1,25,2.81770097
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step161,267,241,False,8,25,2.4460077
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step162,234,234,True,1,25,3.01097201
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step163,227,297,False,16,25,2.67658632
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step164,318,270,False,4,25,2.57881416
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step165,250,309,False,19,25,2.63146892
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step166,306,306,True,1,25,3.64326981
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step167,300,300,True,1,25,2.30169211
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step168,272,265,False,4,25,2.58707456
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step169,272,272,True,1,25,3.2678677
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step17,405,405,True,1,25,2.63298302
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step170,255,259,False,2,25,2.66134041
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step171,250,250,True,1,25,3.06901909
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step172,254,232,False,4,25,2.98380034
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step173,238,238,True,1,25,3.20571362
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step174,244,244,True,1,25,3.18525999
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step175,249,249,True,1,25,3.02997798
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step176,255,255,True,1,25,4.22135839
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step177,245,216,False,6,25,2.23881975
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step178,229,213,False,3,25,3.15944513
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step179,224,224,True,1,25,2.65446537
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step18,425,388,False,6,25,1.88239752
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step180,229,233,False,3,25,3.81587673
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step181,229,229,True,1,25,2.88712042
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step182,200,200,True,1,25,2.36865128
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step183,196,196,True,1,25,3.01773046
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step184,207,207,True,1,25,2.64078758
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step185,197,197,True,1,25,3.44159818
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step186,194,183,False,3,25,2.44051132
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step187,194,194,True,1,25,2.29993104
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step188,198,198,True,1,25,2.86657744
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step189,202,218,False,2,25,2.61642544
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step19,383,383,True,1,25,2.58238795
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step190,227,202,False,2,25,2.76795194
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step191,227,165,False,5,25,1.69128489
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step192,146,154,False,9,25,2.90210415
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step193,149,149,True,1,25,3.88461094
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step194,146,146,True,1,25,3.68789239
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step195,145,142,False,2,25,2.60032541
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step196,127,127,True,1,25,3.66305423
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step197,119,119,True,1,25,4.49535022
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step198,112,112,True,1,25,3.02099203
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step199,135,120,False,2,25,2.95165317
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step2,372,372,True,1,25,3.14049432
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step20,399,429,False,10,25,1.80027898
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step200,111,111,True,1,25,3.04198387
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step201,118,123,False,2,25,2.8118415
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step202,133,133,True,1,25,2.63508054
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step203,124,124,True,1,25,2.55309343
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step204,117,117,True,1,25,2.7034517
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step205,138,138,True,1,25,1.39355943
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step206,151,151,True,1,25,2.60208449
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step207,152,152,True,1,25,1.70550539
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step208,144,147,False,2,25,2.60506477
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step209,144,144,True,1,25,2.80043097
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step21,425,425,True,1,25,3.3520737
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step210,139,139,True,1,25,3.24805275
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step211,134,118,False,2,25,2.26704165
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step212,94,106,False,4,25,2.83133257
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step213,97,97,True,1,25,3.68709474
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step214,94,94,True,1,25,3.17154807
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step215,85,90,False,3,25,3.10958339
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step216,85,86,False,2,25,3.64596051
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step217,85,75,False,2,25,4.04610694
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step218,70,80,False,2,25,2.97244674
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step219,54,70,False,3,25,2.28552509
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step22,437,421,False,7,25,2.54588272
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step220,54,60,False,2,25,2.70424315
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step221,54,54,True,1,25,3.46975318
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step222,41,50,False,3,25,3.05403765
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step223,41,45,False,5,25,3.19596118
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step224,41,103,False,25,25,3.6378476
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step225,102,129,False,6,25,3.19859019
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step226,135,107,False,10,25,3.26807681
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step227,141,125,False,7,25,3.10198182
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step228,141,157,False,17,25,3.66321358
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step229,141,159,False,2,25,3.65778196
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step23,439,341,False,25,25,3.55608242
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step230,166,166,True,1,25,2.87461389
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step231,141,153,False,2,25,2.97931128
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step232,148,148,True,1,25,3.12037045
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step233,135,114,False,7,25,2.96772501
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step234,104,104,True,1,25,3.7223324
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step235,96,96,True,1,25,3.11182657
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step236,83,115,False,5,25,2.61152999
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step237,131,131,True,1,25,3.50944326
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step238,136,136,True,1,25,3.33269684
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step239,145,98,False,9,25,3.32752315
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step24,337,337,True,1,25,2.98250556
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step240,105,105,True,1,25,3.06388992
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step241,110,110,True,1,25,3.48151642
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step242,99,92,False,3,25,2.52493602
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step243,87,87,True,1,25,2.86065081
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step244,99,99,True,1,25,2.9657965
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step245,95,95,True,1,25,3.22503829
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step246,91,91,True,1,25,3.00094339
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step247,81,109,False,2,25,2.40018562
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step248,100,100,True,1,25,2.75110415
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step249,81,81,True,1,25,3.2841436
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step25,333,333,True,1,25,2.84883482
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step250,85,61,False,3,25,2.67680263
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step251,51,72,False,3,25,3.22897064
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step252,76,85,False,2,25,2.82739594
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step253,71,71,True,1,25,2.03398393
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step254,76,66,False,3,25,2.68203902
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step255,51,46,False,4,25,3.25189214
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step256,41,51,False,2,25,4.13420552
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step257,41,41,True,1,25,2.97040257
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step258,34,34,True,1,25,3.27389318
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step259,29,29,True,1,25,2.95332706
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step26,330,330,True,1,25,2.96576897
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step260,25,25,True,1,25,2.20546662
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step261,16,22,False,2,25,2.90130454
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step262,30,30,True,1,25,2.31382472
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step263,42,67,False,24,25,2.66751126
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step264,62,62,True,1,25,3.11984206
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step265,57,57,True,1,25,3.32012506
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step266,73,52,False,2,25,2.66458602
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step267,48,48,True,1,25,3.16433532
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step268,43,43,True,1,25,2.83240062
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step269,42,38,False,2,25,2.75760378
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step27,308,326,False,2,25,2.84082521
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step270,31,77,False,18,25,2.85326061
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step271,82,122,False,25,25,3.24307456
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step272,128,137,False,2,25,3.27737361
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step273,132,128,False,4,25,3.34272216
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step274,132,145,False,4,25,2.64070851
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step275,150,143,False,3,25,3.0119472
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step276,132,150,False,4,25,2.06099929
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step277,155,155,True,1,25,2.92859105
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step278,170,188,False,3,25,1.96996989
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step279,184,192,False,2,25,3.4304918
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step28,317,317,True,1,25,3.0373765
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step280,189,189,True,1,25,2.91960133
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step281,184,208,False,2,25,3.78461408
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step282,220,220,True,1,25,2.88847675
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step283,225,225,True,1,25,2.67163138
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step284,245,237,False,2,25,2.19274588
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step285,245,245,True,1,25,2.90306996
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step286,264,175,False,11,25,1.43867749
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step287,184,184,True,1,25,3.17042114
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step288,170,170,True,1,25,1.78577216
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step289,132,132,True,1,25,1.30230551
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step29,308,308,True,1,25,3.81512028
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step290,116,121,False,2,25,2.18067278
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step291,116,116,True,1,25,3.55739559
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step292,83,79,False,2,25,2.16894405
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step293,83,83,True,1,25,3.34318793
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step294,89,89,True,1,25,3.07629626
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step295,73,93,False,3,25,2.45404795
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step296,53,74,False,5,25,2.54038906
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step297,53,69,False,2,25,3.21902812
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step298,73,59,False,2,25,3.37886564
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step299,53,53,True,1,25,3.69420981
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step3,367,367,True,1,25,2.71996264
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step30,316,303,False,2,25,3.5595083
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step300,49,49,True,1,25,3.09965769
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step301,39,44,False,2,25,3.23809114
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step302,39,39,True,1,25,3.0442006
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step303,73,32,False,2,25,1.95830027
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step304,27,27,True,1,25,2.81802094
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step305,12,58,False,10,25,2.65501992
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step306,73,68,False,2,25,3.5428735
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step307,78,78,True,1,25,2.34977111
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step308,73,73,True,1,25,3.85674443
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step309,63,63,True,1,25,2.48512684
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step31,297,298,False,13,25,2.76116543
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step310,64,88,False,2,25,2.02455947
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step311,64,64,True,1,25,1.31164778
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step312,15,33,False,5,25,1.30858338
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step313,12,82,False,12,25,3.17077052
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step314,113,31,False,6,25,1.8173208
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step315,42,20,False,6,25,2.97742036
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step316,17,17,True,1,25,3.06651805
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step317,5,5,True,1,25,2.93960082
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step318,2,2,True,1,25,3.45807482
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step319,8,1,False,4,25,2.31141481
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step32,316,280,False,2,25,3.94569446
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step320,8,8,True,1,25,3.18046602
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step321,11,11,True,1,25,2.81765635
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step322,14,14,True,1,25,3.00586861
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step323,26,23,False,2,25,2.32246013
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step324,26,26,True,1,25,3.00371981
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step325,42,0,False,7,25,2.84195609
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step326,9,42,False,6,25,1.58654821
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step327,37,37,True,1,25,2.26710862
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step328,76,108,False,10,25,0.94986919
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step329,113,113,True,1,25,3.60936843
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step33,275,275,True,1,25,3.14370814
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step330,126,126,True,1,25,1.79524015
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step331,135,55,False,12,25,2.83627662
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step332,47,47,True,1,25,2.50550147
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step333,56,56,True,1,25,2.6507707
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step334,76,65,False,2,25,2.73375865
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step335,76,76,True,1,25,3.80575526
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step336,101,101,True,1,25,1.58356097
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step337,141,16,False,7,25,2.52827426
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step338,13,13,True,1,25,3.123988
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step339,10,10,True,1,25,3.02054712
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step34,269,269,True,1,25,2.78156638
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step340,7,7,True,1,25,2.89057327
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step341,4,4,True,1,25,2.74295773
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step342,19,19,True,1,25,1.59840979
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step343,21,35,False,3,25,2.67919063
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step344,40,28,False,2,25,2.88564672
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step345,40,40,True,1,25,3.03642985
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step346,36,36,True,1,25,2.91554158
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step347,21,21,True,1,25,2.70552079
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step348,24,24,True,1,25,1.61182285
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step349,102,84,False,4,25,-0.77251547
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step35,279,283,False,6,25,3.30335678
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step350,135,135,True,1,25,2.01761526
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step351,141,130,False,3,25,3.03395836
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step352,141,141,True,1,25,3.11636666
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step353,163,140,False,5,25,0.98691216
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step354,201,318,False,23,25,-0.72511552
